person_id,name,team_id,team,team_abbreviation,position,rank,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides
424081,Bart Verbruggen,285023_43960,Netherlands,NED,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
306538,Oliver Baumann,285023_43948,Germany,GER,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
389753,Nikola Moro,285023_43938,Croatia,CRO,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
448198,Ivan Toney,285023_43942,England,ENG,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
483471,Brice Samba,285023_43946,France,FRA,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
485065,Toni Fruk,285023_43938,Croatia,CRO,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
429640,Angelo Stiller,285023_43948,Germany,GER,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
411470,Lucas Hernandez,285023_43946,France,FRA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
336472,Andrej Kramaric,285023_43938,Croatia,CRO,FW,744,0.0,0.0,0.0,0.0,0.0,1.0
484859,Quinten Timber,285023_43960,Netherlands,NED,MF,744,0.0,2.0,0.0,0.0,0.0,0.0
356189,Jordan Henderson,285023_43942,England,ENG,MF,744,0.0,1.0,1.0,0.0,0.0,0.0
494025,Matias Fernandez Pardo,285023_43935,Belgium,BEL,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
499803,Mike Penders,285023_43935,Belgium,BEL,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
448153,Noa Lang,285023_43960,Netherlands,NED,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
514526,Ivor Pandur,285023_43938,Croatia,CRO,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
448164,Kristijan Jakic,285023_43938,Croatia,CRO,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
448179,Dominik Kotarski,285023_43938,Croatia,CRO,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
494627,Thelo Aasgaard,285023_43961,Norway,NOR,MF,744,0.0,3.0,0.0,0.0,0.0,0.0
403002,Diogo Dalot,285023_43963,Portugal,POR,DF,744,0.0,1.0,0.0,0.0,0.0,0.0
483512,Jorrel Hato,285023_43960,Netherlands,NED,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
483530,Fredrik Andre Bjorkan,285023_43961,Norway,NOR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
379953,Leon Goretzka,285023_43948,Germany,GER,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
491218,Jamie Leweling,285023_43948,Germany,GER,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
419662,Jorgen Strand Larsen,285023_43961,Norway,NOR,FW,744,0.0,2.0,0.0,0.0,0.0,1.0
441181,Ugurcan Cakir,285023_43972,Türkiye,TUR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
484113,Ferdi Kadioglu,285023_43972,Türkiye,TUR,DF,744,0.0,3.0,0.0,0.0,0.0,0.0
489691,Gustaf Nilsson,285023_43970,Sweden,SWE,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
430754,Martin Zubimendi,285023_43969,Spain,ESP,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
385139,Farrukh Sayfiev,285023_44005,Uzbekistan,UZB,DF,744,0.0,2.0,0.0,0.0,0.0,0.0
472877,Irfan Can Kahveci,285023_43972,Türkiye,TUR,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
464897,Sherzod Esanov,285023_44005,Uzbekistan,UZB,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
486076,Oguz Aydin,285023_43972,Türkiye,TUR,FW,744,0.0,2.0,0.0,0.0,0.0,0.0
358003,Vladimir Darida,285023_43995,Czechia,CZE,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
489685,Jacob Widell Zetterstrom,285023_43970,Sweden,SWE,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
483990,David Jurasek,285023_43995,Czechia,CZE,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
440748,Francis De Vries,285023_43978,New Zealand,NZL,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
441180,Altay Bayindir,285023_43972,Türkiye,TUR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
442431,Scott Mckenna,285023_43967,Scotland,SCO,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
523097,Alexandr Sojka,285023_43995,Czechia,CZE,MF,744,0.0,2.0,0.0,0.0,0.0,0.0
514639,Herman Johansson,285023_43970,Sweden,SWE,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
228912,Manuel Neuer,285023_43948,Germany,GER,GK,744,0.0,2.0,0.0,0.0,0.0,0.0
369029,Dominik Livakovic,285023_43938,Croatia,CRO,GK,744,0.0,1.0,0.0,0.0,0.0,0.0
464127,Robin Risser,285023_43946,France,FRA,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
439691,Trevoh Chalobah,285023_43942,England,ENG,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
419166,Ibrahima Konate,285023_43946,France,FRA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
433667,Josip Stanisic,285023_43938,Croatia,CRO,DF,744,0.0,3.0,0.0,0.0,0.0,0.0
398681,Ngolo Kante,285023_43946,France,FRA,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
368689,Jose Sa,285023_43963,Portugal,POR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
448160,Luka Sucic,285023_43938,Croatia,CRO,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
372424,Duje Caleta Car,285023_43938,Croatia,CRO,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
373235,Orjan Nyland,285023_43961,Norway,NOR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
448343,Hans Vanaken,285023_43935,Belgium,BEL,MF,744,0.0,6.0,0.0,0.0,0.0,0.0
433092,Alexis Saelemaekers,285023_43935,Belgium,BEL,MF,744,0.0,2.0,0.0,0.0,0.0,2.0
478364,Justin Kluivert,285023_43960,Netherlands,NED,MF,744,0.0,2.0,0.0,0.0,0.0,0.0
448081,Goncalo Ramos,285023_43963,Portugal,POR,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
441146,Goncalo Inacio,285023_43963,Portugal,POR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
433066,Donyell Malen,285023_43960,Netherlands,NED,FW,744,0.0,2.0,0.0,0.0,0.0,0.0
448203,Ollie Watkins,285023_43942,England,ENG,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
520034,Florian Wiegele,285023_43934,Austria,AUT,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
395216,Ruben Neves,285023_43963,Portugal,POR,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
482931,Marco Pasalic,285023_43938,Croatia,CRO,FW,744,0.0,2.0,0.0,0.0,0.0,2.0
483526,Tijjani Reijnders,285023_43960,Netherlands,NED,MF,744,0.0,3.0,0.0,0.0,0.0,1.0
506088,Joaquin Seys,285023_43935,Belgium,BEL,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
448366,Koni De Winter,285023_43935,Belgium,BEL,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
475195,Assan Ouedraogo,285023_43948,Germany,GER,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
403046,Dean Henderson,285023_43942,England,ENG,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
483127,Nour Baniateyah,285023_43820,Jordan,JOR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
441313,Lionel Mpasi,285023_20014,Congo DR,COD,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
431209,Ibrahim Sadeh,285023_43820,Jordan,JOR,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
433439,Ali Lajami,285023_43835,Saudi Arabia,KSA,DF,744,0.0,2.0,0.0,0.0,0.0,0.0
423855,Eom Jisung,285023_43822,Korea Republic,KOR,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
433631,Yassine Titraoui,285023_43843,Algeria,ALG,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
486196,Timothy Fayulu,285023_20014,Congo DR,COD,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
484262,Marko Farji,285023_43818,Iraq,IRQ,FW,744,0.0,2.0,0.0,0.0,0.0,0.0
431223,Abdallah Alfakhori,285023_43820,Jordan,JOR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
339746,Ahmed Alkassar,285023_43835,Saudi Arabia,KSA,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
482869,Jaouen Hadjam,285023_43843,Algeria,ALG,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
482874,Anis Hadj Moussa,285023_43843,Algeria,ALG,FW,744,0.0,2.0,0.0,0.0,0.0,0.0
376285,Aissa Mandi,285023_43843,Algeria,ALG,DF,744,0.0,5.0,0.0,0.0,0.0,0.0
489551,Mohammad Abualnadi,285023_43820,Jordan,JOR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
436572,Arthur Masuaku,285023_20014,Congo DR,COD,DF,744,0.0,4.0,0.0,0.0,0.0,0.0
406595,Roozbeh Cheshmi,285023_43817,IR Iran,IRN,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
384850,Rajaei Ayed,285023_43820,Jordan,JOR,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
519837,Dennis Dargahi,285023_43817,IR Iran,IRN,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
448507,Payam Niazmand,285023_43817,IR Iran,IRN,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
430401,Tsuyoshi Watanabe,285023_43819,Japan,JPN,DF,744,0.0,1.0,0.0,0.0,0.0,0.0
448092,Rui Silva,285023_43963,Portugal,POR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
506028,Robin Roefs,285023_43960,Netherlands,NED,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
441068,Dejan Ljubicic,285023_43934,Austria,AUT,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
491269,Michael Svoboda,285023_43934,Austria,AUT,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
483481,Mats Wieffer,285023_43960,Netherlands,NED,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
429639,Alexander Nuebel,285023_43948,Germany,GER,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
418561,Francisco Trincao,285023_43963,Portugal,POR,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
463282,Alexander Prass,285023_43934,Austria,AUT,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
494345,Dan Burn,285023_43942,England,ENG,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
441148,Matheus Nunes,285023_43963,Portugal,POR,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
514479,Sander Tangvik,285023_43961,Norway,NOR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
358106,Thibaut Courtois,285023_43935,Belgium,BEL,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
520112,Henrik Falchener,285023_43961,Norway,NOR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
485080,James Trafford,285023_43942,England,ENG,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
448151,Mark Flekken,285023_43960,Netherlands,NED,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
441065,Patrick Pentz,285023_43934,Austria,AUT,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
485666,Maghnes Akliouche,285023_43946,France,FRA,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
386413,Joshua Kimmich,285023_43948,Germany,GER,DF,744,0.0,7.0,0.0,0.0,0.0,0.0
481220,Azizbek Amonov,285023_44005,Uzbekistan,UZB,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
495348,Senne Lammens,285023_43935,Belgium,BEL,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
398680,Ousmane Dembele,285023_43946,France,FRA,FW,744,0.0,2.0,0.0,0.0,0.0,2.0
402044,Marten De Roon,285023_43960,Netherlands,NED,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
483535,Egil Selvik,285023_43961,Norway,NOR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
498416,Nick Woltemade,285023_43948,Germany,GER,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
375600,Alessandro Schoepf,285023_43934,Austria,AUT,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
384751,Goncalo Guedes,285023_43963,Portugal,POR,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
489696,Sondre Langas,285023_43961,Norway,NOR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
403109,Marcus Thuram,285023_43946,France,FRA,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
419654,Jens Petter Hauge,285023_43961,Norway,NOR,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
403001,Diogo Costa,285023_43963,Portugal,POR,GK,744,0.0,1.0,0.0,0.0,0.0,0.0
448332,Mike Maignan,285023_43946,France,FRA,GK,744,0.0,2.0,0.0,0.0,0.0,0.0
389740,Martin Erlic,285023_43938,Croatia,CRO,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
520035,David Affengruber,285023_43934,Austria,AUT,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
336022,Jordan Pickford,285023_43942,England,ENG,GK,744,0.0,3.0,0.0,0.0,0.0,0.0
491216,Samu Costa,285023_43963,Portugal,POR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
331135,Paul Izzo,285023_43976,Australia,AUS,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
419577,Ben Waine,285023_43978,New Zealand,NZL,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
430450,Jacob Italiano,285023_43976,Australia,AUS,DF,744,0.0,0.0,1.0,0.0,0.0,0.0
439538,Joaquin Piquerez,285023_43930,Uruguay,URU,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
514326,Jeremy Arevalo,285023_43927,Ecuador,ECU,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
419101,Ronald Araujo,285023_43930,Uruguay,URU,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
429392,Danilo Santos,285023_43924,Brazil,BRA,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
430753,Unai Simon,285023_43969,Spain,ESP,GK,744,0.0,2.0,0.0,0.0,0.0,0.0
441166,Jaroslav Zeleny,285023_43995,Czechia,CZE,DF,744,0.0,2.0,0.0,0.0,0.0,0.0
484864,Aurele Amenda,285023_43971,Switzerland,SUI,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
441132,Carl Starfelt,285023_43970,Sweden,SWE,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
494411,Kai Trewin,285023_43976,Australia,AUS,DF,744,0.0,1.0,0.0,0.0,0.0,0.0
395286,Ken Sema,285023_43970,Sweden,SWE,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
494557,Patrick Beach,285023_43976,Australia,AUS,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
447855,Nico Williams,285023_43969,Spain,ESP,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
385833,Adalberto Carrasquilla,285023_43914,Panama,PAN,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
336170,Kaan Ayhan,285023_43972,Türkiye,TUR,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
518264,Avazbek Ulmasaliyev,285023_44005,Uzbekistan,UZB,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
441171,Jan Kuchta,285023_43995,Czechia,CZE,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
482978,Nikola Vasilj,285023_44037,Bosnia and Herzegovina,BIH,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
479106,Akmal Mozgovoy,285023_44005,Uzbekistan,UZB,MF,744,0.0,3.0,0.0,0.0,0.0,0.0
441188,Kerem Akturkoglu,285023_43972,Türkiye,TUR,FW,744,0.0,2.0,0.0,0.0,0.0,0.0
368545,Jamshid Iskanderov,285023_44005,Uzbekistan,UZB,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
402897,Santiago Mele,285023_43930,Uruguay,URU,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
448107,Gregor Kobel,285023_43971,Switzerland,SUI,GK,744,0.0,3.0,0.0,0.0,0.0,0.0
368535,Max Crocombe,285023_43978,New Zealand,NZL,GK,744,0.0,1.0,0.0,0.0,0.0,0.0
269592,Kosta Barbarouses,285023_43978,New Zealand,NZL,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
484073,Dominic Hyam,285023_43967,Scotland,SCO,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
360496,Kristoffer Nordfeldt,285023_43970,Sweden,SWE,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
423575,Ben Old,285023_43978,New Zealand,NZL,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
484817,Lachlan Bayliss,285023_43978,New Zealand,NZL,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
441243,Cesar Yanis,285023_43914,Panama,PAN,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
463468,Alan Minda,285023_43927,Ecuador,ECU,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
492189,Andres Gomez,285023_43926,Colombia,COL,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
431889,Bremer,285023_43924,Brazil,BRA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
396315,Weverton,285023_43924,Brazil,BRA,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
423700,Joe Scally,285023_43921,USA,USA,DF,744,0.0,2.0,0.0,0.0,0.0,1.0
448420,Luiz Henrique,285023_43924,Brazil,BRA,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
402895,Matias Vina,285023_43930,Uruguay,URU,DF,744,0.0,1.0,0.0,0.0,0.0,1.0
372090,Orbelin Pineda,285023_43911,Mexico,MEX,MF,744,0.0,2.0,0.0,0.0,0.0,0.0
441236,Hernan Galindez,285023_43927,Ecuador,ECU,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
385994,Cristian Roldan,285023_43921,USA,USA,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
523236,Ahmed Qasem,285023_43818,Iraq,IRQ,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
425580,Jorge Carrascal,285023_43926,Colombia,COL,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
368652,Giorgian De Arrascaeta,285023_43930,Uruguay,URU,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
499913,Matt Freese,285023_43921,USA,USA,GK,744,0.0,2.0,0.0,0.0,0.0,0.0
395427,Ederson,285023_43924,Brazil,BRA,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
339510,Tim Ream,285023_43921,USA,USA,DF,744,0.0,2.0,0.0,0.0,0.0,0.0
430624,Juan Musso,285023_43922,Argentina,ARG,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
494531,Orlando Gill,285023_43928,Paraguay,PAR,GK,744,0.0,3.0,0.0,0.0,0.0,0.0
405920,John Yeboah,285023_43927,Ecuador,ECU,FW,744,0.0,4.0,0.0,0.0,0.0,0.0
419132,Brian Rodriguez,285023_43930,Uruguay,URU,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
228686,David Ospina,285023_43926,Colombia,COL,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
463476,Denil Castillo,285023_43927,Ecuador,ECU,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
419142,Rodrigo Zalazar,285023_43930,Uruguay,URU,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
371956,Leo Pereira,285023_43924,Brazil,BRA,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
480313,Edgardo Farina,285023_43914,Panama,PAN,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
308300,Emiliano Martinez,285023_43922,Argentina,ARG,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
402974,Angelo Preciado,285023_43927,Ecuador,ECU,DF,744,0.0,1.0,0.0,0.0,0.0,0.0
441260,Carlos Acevedo,285023_43911,Mexico,MEX,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
401167,Caglar Soyuncu,285023_43972,Türkiye,TUR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
430196,Amir Hadziahmetovic,285023_44037,Bosnia and Herzegovina,BIH,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
390218,Michael Woud,285023_43978,New Zealand,NZL,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
484862,Marvin Keller,285023_43971,Switzerland,SUI,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
506775,Hugo Sochurek,285023_43995,Czechia,CZE,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
479110,Abduvohid Nematov,285023_44005,Uzbekistan,UZB,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
371142,Alex Rufer,285023_43978,New Zealand,NZL,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
419572,Nando Pijnaker,285023_43978,New Zealand,NZL,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
406606,Awer Mabil,285023_43976,Australia,AUS,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
448127,Noah Okafor,285023_43971,Switzerland,SUI,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
433668,Michal Sadilek,285023_43995,Czechia,CZE,MF,744,0.0,3.0,0.0,0.0,0.0,0.0
486074,Can Uzun,285023_43972,Türkiye,TUR,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
430718,Fabian Ruiz,285023_43969,Spain,ESP,MF,744,0.0,2.0,0.0,0.0,0.0,0.0
419567,Callan Elliot,285023_43978,New Zealand,NZL,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
495431,George Hirst,285023_43967,Scotland,SCO,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
442429,Liam Kelly,285023_43967,Scotland,SCO,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
483936,David Doudera,285023_43995,Czechia,CZE,DF,744,0.0,1.0,0.0,0.0,0.0,0.0
493061,Eric Smith,285023_43970,Sweden,SWE,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
441137,Anthony Elanga,285023_43970,Sweden,SWE,FW,744,0.0,7.0,0.0,0.0,0.0,1.0
511118,Lukas Hornicek,285023_43995,Czechia,CZE,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
405562,Eric Garcia,285023_43969,Spain,ESP,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
389886,Dzenis Burnic,285023_44037,Bosnia and Herzegovina,BIH,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
442430,John Souttar,285023_43967,Scotland,SCO,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
433795,Mattias Svanberg,285023_43970,Sweden,SWE,MF,744,0.0,1.0,0.0,0.0,0.0,0.0
523007,Tyler Fletcher,285023_43967,Scotland,SCO,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
464906,Jakhongir Urozov,285023_44005,Uzbekistan,UZB,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
382312,Cameron Burgess,285023_43976,Australia,AUS,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
442433,Ross Stewart,285023_43967,Scotland,SCO,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
448136,Eray Coemert,285023_43971,Switzerland,SUI,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
390205,Logan Rogerson,285023_43978,New Zealand,NZL,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
385472,Botirali Ergashev,285023_44005,Uzbekistan,UZB,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
482969,Nihad Mujakic,285023_44037,Bosnia and Herzegovina,BIH,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
391297,Alex Grimaldo,285023_43969,Spain,ESP,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
368546,Igor Sergeev,285023_44005,Uzbekistan,UZB,FW,744,0.0,0.0,0.0,0.0,0.0,1.0
483319,Hjalmar Ekdal,285023_43970,Sweden,SWE,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
360498,Mert Gunok,285023_43972,Türkiye,TUR,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
402022,Yvon Mvogo,285023_43971,Switzerland,SUI,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
519985,Denis Visinsky,285023_43995,Czechia,CZE,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
416652,Jesse Randall,285023_43978,New Zealand,NZL,FW,744,0.0,1.0,0.0,0.0,0.0,0.0
484072,Samet Akaydin,285023_43972,Türkiye,TUR,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
331149,Milos Degenek,285023_43976,Australia,AUS,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
411301,Angus Gunn,285023_43967,Scotland,SCO,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
479084,Umar Eshmurodov,285023_44005,Uzbekistan,UZB,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
441162,Jindrich Stanek,285023_43995,Czechia,CZE,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
514202,Taha Ali,285023_43970,Sweden,SWE,FW,744,0.0,2.0,0.0,0.0,0.0,0.0
484012,Matej Kovar,285023_43995,Czechia,CZE,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
339117,Mathew Ryan,285023_43976,Australia,AUS,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
447853,David Raya,285023_43969,Spain,ESP,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
479080,Oston Urunov,285023_44005,Uzbekistan,UZB,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
448124,Christian Fassnacht,285023_43971,Switzerland,SUI,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
492859,Victor Munoz,285023_43969,Spain,ESP,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
337232,Eric Davis,285023_43914,Panama,PAN,DF,744,0.0,1.0,0.0,0.0,0.0,0.0
430437,Cameron Devlin,285023_43976,Australia,AUS,MF,744,0.0,0.0,0.0,0.0,0.0,0.0
483264,Viktor Johansson,285023_43970,Sweden,SWE,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
423574,Alex Paulsen,285023_43978,New Zealand,NZL,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
484728,Marc Pubill,285023_43969,Spain,ESP,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
433755,David Zima,285023_43995,Czechia,CZE,DF,744,0.0,0.0,0.0,0.0,0.0,0.0
484691,Joan Garcia,285023_43969,Spain,ESP,GK,744,0.0,0.0,0.0,0.0,0.0,0.0
491255,Daniel Svensson,285023_43970,Sweden,SWE,DF,744,0.0,0.0,0.0,0.0,0.0,1.0
447864,Borja Iglesias,285023_43969,Spain,ESP,FW,744,0.0,0.0,0.0,0.0,0.0,0.0
479077,Utkir Yusupov,285023_44005,Uzbekistan,UZB,GK,744,0.0,1.0,0.0,0.0,0.0,0.0
339683,Kevin Stoeger,285023_43934,Austria,AUT,,1251,0.0,0.0,0.0,0.0,0.0,0.0
405761,Kevin Viveros,285023_43926,Colombia,COL,,1252,0.0,0.0,0.0,0.0,0.0,0.0
486593,Khaled Binsabaa,285023_43834,Qatar,QAT,,1254,0.0,0.0,0.0,0.0,0.0,0.0
419437,Khaled Mohammed,285023_43834,Qatar,QAT,,1255,0.0,0.0,0.0,0.0,0.0,0.0
494268,Khaled Sobhy,285023_43855,Egypt,EGY,,1256,0.0,0.0,0.0,0.0,0.0,0.0
511879,Khaled Zakaria,285023_43820,Jordan,JOR,,1257,0.0,0.0,0.0,0.0,0.0,0.0
